calories,fat,proteins,carbohydrate,Nutrient_Density,Carb_Level_High-Carb,Carb_Level_Low-Carb,Protein_Level_High-Protein,Protein_Level_Low-Protein,Diet_Category_Balanced Diet,Diet_Category_High-Energy,Diet_Category_High-Protein,Diet_Category_Keto-Friendly,Diet_Category_Low-Carb,Diet_Category_Low-Fat,name,Meal Type
0.09265175718849844,0.0069999999999999,0.17108433734939751,0.01867469879518067,0.9322361483833435,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ikan bili segar,3
0.08839190628328009,0.006,0.1831325301204818,0.014156626506023928,0.9408873212469143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ikan sepat segar,3
0.10010649627263046,0.0069999999999999,0.19036144578313235,0.019578313253011903,0.9349844218794277,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ikan telan segar,3
0.08200212992545265,0.006,0.17469879518072276,0.011144578313252896,0.9417378346733223,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ikan baronang segar,3
0.1160809371671992,0.005,0.18674698795180708,0.03463855421686745,0.9295691951169287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Sate Kulit ,3
