calories,fat,proteins,carbohydrate,Nutrient_Density,Carb_Level_High-Carb,Carb_Level_Low-Carb,Protein_Level_High-Protein,Protein_Level_Low-Protein,Diet_Category_Balanced Diet,Diet_Category_High-Energy,Diet_Category_High-Protein,Diet_Category_Keto-Friendly,Diet_Category_Low-Carb,Diet_Category_Low-Fat,name,Meal Type
0.08093716719914805,0.009,0.18795180722891555,0.00481927710843369,0.9430020253761421,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ikan kacangan segar,1
0.07667731629392971,0.012,0.08192771084337337,0.039156626506024,0.9049210719794685,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Daun Singkong,1
0.07774227902023428,0.0069999999999999,0.07590361445783132,0.032228915662650515,0.9024603108693638,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Daun singkong kopang segar,1
0.12992545260915864,0.006,0.10120481927710843,0.00542168674698778,0.880194566256745,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Kacang Gude muda,1
0.05218317358892446,0.011,0.07469879518072284,0.02138554216867456,0.9106708497092595,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Daun singkong ampenan segar,1
